"ValueCount","Name","LastWriteTime"
"0","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies","18/11/2018 18:58:57"
"11","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PrecisionTouchPad","18/11/2018 18:58:57"
"1","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PrecisionTouchPad\Status","18/11/2018 18:58:57"
"1","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Prelaunch","19/11/2018 17:47:48"
"1","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Privacy","18/11/2018 18:58:57"
"1","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications","19/11/2018 17:48:45"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\001840004469E8F8","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\0018BFFE42AB99FB","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\0018BFFE743D83A1","18/11/2018 19:01:19"
"1","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup","19/11/2018 19:47:31"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy!Microsoft.Windows.FilePicker","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\89006A2E.AutodeskSketchBook_tf1gferkr813w!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\9E2F88E3.Twitter_wgeqdkkx372wm!Twitter","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\A278AB0D.MarchofEmpires_h6adky7gbf63m!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy!Microsoft.Windows.AppResolverUX","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy!App","19/11/2018 18:03:55"
"4","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\FamilySafety_Settings","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\InputApp_cw5n1h2txyewy!App","19/11/2018 18:03:54"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\king.com.BubbleWitch3Saga_kgqvnymyfvs32!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\king.com.CandyCrushSodaSaga_kgqvnymyfvs32!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.3DBuilder_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.AccountsControl_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.AsyncTextService_8wekyb3d8bbwe!App","19/11/2018 18:03:53"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.BingNews_8wekyb3d8bbwe!AppexNews","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.BingWeather_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.BioEnrollment_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"7","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.ConnectedDevicePlatform","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.CredDialogHost_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.ECApp_8wekyb3d8bbwe!App","19/11/2018 18:03:51"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.GetHelp_8wekyb3d8bbwe!App","19/11/2018 18:04:12"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Getstarted_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.LanguageExperiencePacken-gb_8wekyb3d8bbwe!App","19/11/2018 19:47:31"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.LockApp_cw5n1h2txyewy!WindowsDefaultLockScreen","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Messaging_8wekyb3d8bbwe!x27e26f40ye031y48a6yb130yd1f20388991ax","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe!Microsoft.Microsoft3DViewer","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe!App","19/11/2018 18:03:49"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftEdge_8wekyb3d8bbwe!BCHost","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftEdge_8wekyb3d8bbwe!ContentProcess","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftEdge_8wekyb3d8bbwe!F12","19/11/2018 17:47:35"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftEdge_8wekyb3d8bbwe!PdfReader","19/11/2018 17:47:35"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.MSPaint_8wekyb3d8bbwe!Microsoft.MSPaint","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Office.OneNote_8wekyb3d8bbwe!microsoft.onenoteim","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.OneConnect_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.People_8wekyb3d8bbwe!x4c7a3b7dy2188y46d4ya362y19ac5a5805e5x","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.PPIProjection_cw5n1h2txyewy!Microsoft.PPIProjection","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Print3D_8wekyb3d8bbwe!App","19/11/2018 18:04:06"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.SkyDrive.Desktop","19/11/2018 17:48:55"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.SkypeApp_kzf8qxf38zg5c!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.StorePurchaseApp_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Wallet_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WebMediaExtensions_8wekyb3d8bbwe!App","19/11/2018 18:04:03"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Win32WebViewHost_cw5n1h2txyewy!Win32WebViewHost","19/11/2018 18:03:38"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.CapturePicker_cw5n1h2txyewy!App","19/11/2018 18:03:46"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout1.1","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout1.2","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout1.3","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout1.4","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout1.5","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout2.1","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout2.2","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout2.3","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout2.4","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout2.5","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!PreInstalled.DefaultStartLayout2.6","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.Cortana_cw5n1h2txyewy!CortanaAINotebookApp","19/11/2018 17:47:34"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.Cortana_cw5n1h2txyewy!CortanaUI","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.Cortana_cw5n1h2txyewy!RemindersShareTargetApp","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.HolographicFirstRun_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.LanguageComponentsInstaller","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ParentalControls","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ParentalControls_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy!App","19/11/2018 18:03:39"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.Photos_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.Photos_8wekyb3d8bbwe!SecondaryEntry","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy!App","19/11/2018 18:03:39"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy!SecHealthUI","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy!App","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Windows.UniversalNotificationPlatform","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsAlarms_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsCalculator_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsCamera_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.calendar","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.mail","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.manageaccounts","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsMaps_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.WindowsStore_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.Xbox.TCUI_8wekyb3d8bbwe!Microsoft.Xbox.TCUI","19/11/2018 18:04:00"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.XboxApp_8wekyb3d8bbwe!Microsoft.XboxApp","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.XboxGameCallableUI_cw5n1h2txyewy!Microsoft.XboxGameCallableUI","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.XboxGameOverlay_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe!App","19/11/2018 18:03:59"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe!Microsoft.XboxIdentityProvider","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe!App","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.ZuneMusic_8wekyb3d8bbwe!Microsoft.ZuneMusic","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo","18/11/2018 19:01:19"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.CBSPreview_cw5n1h2txyewy!Microsoft.Windows.CBSPreview","19/11/2018 18:03:46"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.Defender","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.Defender.SecurityCenter","19/11/2018 17:59:15"
"2","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.System.AppInitiatedDownload","19/11/2018 17:47:20"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.System.Continuum","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.System.MiracastReceiver","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.AudioTroubleshooter","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.AutoPlay","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.BackgroundAccess","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.BdeUnlock","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Bthprops","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Calling","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Compat","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.DeviceConsent","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.DeviceEnrollmentActivity","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Devices","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.DisplaySettings","19/11/2018 17:47:18"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.EnterpriseDataProtection","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.EnterpriseDataProtectionReAuth","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Explorer","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.FodHelper","19/11/2018 17:47:18"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.HelloFace","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.LocationManager","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.LowDisk","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.MobilityExperience","19/11/2018 17:47:18"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.NfpAppAcquire","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.NfpAppLaunch","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.NfpDevicePairing","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.NfpReceiveContent","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Print.Notification","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.RasToastNotifier","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.SecurityAndMaintenance","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.SecurityCenter","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Share","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.SoftLanding","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Suggested","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.Usb.Notification","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.WiFiNetworkManager","18/11/2018 19:01:19"
"3","HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\PushNotifications\Backup\Windows.SystemToast.WindowsTip","19/11/2018 17:47:18"
